idJson,site,title,description,analysis_date,possible_false_positive,provide_api_reference,provide_metadata,provide_descriptive_metadata,provide_data_license_information,provide_data_provenance_information,provide_a_version_indicator,gather_feedback_from_data_consumers,provide_bulk_download,provide_data_up_to_date,use_persistent_URIs_as_identifiers_of_datasets,use_machine_readable_standardized_data_formats,provide_data_in_multiple_formats,cite_the_original_publication
570,https://dados.es.gov.br/dataset/o-tribunal-dados-tcees/resource/9933a264-69df-4e32-8be8-02f9074dcbaa,[TCEES] Outras bases de dados - Administracao do TCEES  Frota de veiculos - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
571,https://dados.es.gov.br/dataset?_organization_limit=0&_groups_limit=0,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
572,https://dados.es.gov.br/dataset?tags=CAFETERIA,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
573,https://dados.es.gov.br/dataset/portal-da-transparencia-georreferenciamento/resource/10524d3b-c830-4ef0-84f9-9a5072c18a82,[Portal da Transparencia] Georreferenciamento  MapaObras-2021.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
574,https://dados.es.gov.br/dataset?res_format=KML&tags=geoiema,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
575,https://dados.es.gov.br/dataset?license_id=cc-by&tags=Estrutura+Econ%C3%B4mica,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
576,https://dados.es.gov.br/dataset?tags=CASA+DE+ESPET%C3%81CULOS+E+EQUIPAMENTOS+DE+ANIMA%C3%87%C3%83O+TUR%C3%8DSTICA,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
577,https://dados.es.gov.br/dataset/portal-da-transparencia-patrimonio/resource/e27cb44e-ddcd-4cdd-85df-c82e43ca54f4,[Portal da Transparencia] Patrimonio  MovimentacoesPatrimonios-2019.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
578,https://dados.es.gov.br/organization/about/policia-civil-es,Sobre - PCES - Policia Civil  - Organizacoes - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,https://dados.es.gov.br/dataset?res_format=XLSX&tags=Conjuntura+econ%C3%B4mica,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
580,https://dados.es.gov.br/dataset?tags=MEIO+DE+HOSPEDAGEM,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
581,https://dados.es.gov.br/dataset/ijsn-servicos/resource/cc8adda6-6d53-4395-a534-da481f3ee558,[IJSN] Servicos  Base de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
582,https://dados.es.gov.br/dataset/portal-da-transparencia-obras,[Portal da Transparencia] Obras  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,1,0,1,0,1,1,0
583,https://dados.es.gov.br/dataset/portal-da-transparencia-compras-publicas/resource/2b7bdf80-53c2-4be2-9b15-acfc1cbc2131,[Portal da Transparencia] Compras Publicas  Editais-2021.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
584,https://dados.es.gov.br/dataset?tags=licita%C3%A7%C3%B5es,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
585,https://dados.es.gov.br/dataset/portal-da-transparencia-despesas-execucao-orcamentaria-e-financeira/resource/ae431bad-9529-4f47-bf3b-7ab064728a12,[Portal da Transparencia] Despesas - Execucao orcamentaria e financeira  DiariasJetons-2005.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
586,https://dados.es.gov.br/dataset/portal-da-transparencia-pessoal/resource/83d1a7cd-1ed6-4a01-8d2e-fd8885958282,[Portal da Transparencia] Pessoal  Remuneracoes-06_2021.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
587,https://dados.es.gov.br/dataset/activity/procedimentos-janeiro-2023,Fluxo de Atividades - PROCEDIMENTOS INSTAURADOS PELA PCES JANEIRO 2023  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,0,0,0,0,0,1,0,0
588,https://dados.es.gov.br/dataset/groups/o-tribunal-dados-tcees,[TCEES] Outras bases de dados - Administracao do TCEES  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
589,https://dados.es.gov.br/dataset/portal-da-transparencia-contratos/resource/2bfc9572-b695-43e6-b442-358adf62f160,[Portal da Transparencia] Contratos  AlteracoesContratuais-2010.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
590,https://dados.es.gov.br/dataset/aquisicoes-administracao-do-tcees/resource/adf2dba4-4804-4047-ba46-8df36366a33e,[TCEES] Aquisicoes - Administracao do TCEES (licitacoes e contratos)  Licitacoes anteriores a 2020 - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
591,https://dados.es.gov.br/dataset?_organization_limit=0&page=7,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
592,https://dados.es.gov.br/dataset?tags=Mobilidade&tags=Juventude,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
593,https://dados.es.gov.br/dataset?tags=ped%C3%A1gio,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
594,https://dados.es.gov.br/dataset/previdencia/resource/e9c8a93e-3fc5-4832-a344-ade5af0ea73f,[TCEES] Previdencia - Controle Externo TCE-ES  Segurados - Fundo Previdenciario - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
595,https://dados.es.gov.br/dataset/activity/portal-da-transparencia-cartao-de-suprimento-de-fundos,Fluxo de Atividades - [Portal da Transparencia] Cartao de Suprimento de Fundos  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
596,https://dados.es.gov.br/dataset?organization=incaper-instituto-capixaba-de-pesquisa-assistencia-tecnica-e-extensao-rural,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,https://dados.es.gov.br/dataset/cadernos-da-juventude-05-juventude-e-abandono-escolar/resource/d33f9f10-709f-47e7-86c2-331da1972381,Cadernos da Juventude 05 - Juventude e Abandono Escolar  Base de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
598,https://dados.es.gov.br/dataset?tags=recursos+h%C3%ADdricos&_res_format_limit=0,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
599,https://dados.es.gov.br/dataset?res_format=PDF&organization=der-departamento-de-edificacoes-e-de-rodovias-do-estado-do-espirito-santo,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,https://dados.es.gov.br/dataset?tags=hidrologia&tags=recursos+h%C3%ADdricos,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,https://dados.es.gov.br/dataset?tags=portal+da+transpar%C3%AAncia&tags=sigefes,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
602,https://dados.es.gov.br/dataset/activity/centro-de-convencoes,Fluxo de Atividades - Prestadores de Servicos Turisticos - Centros de Convencoes  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,0,0,0,0,0,1,0,0
603,https://dados.es.gov.br/dataset/activity/pesquisa-de-avaliacao-do-programa-caminhos-do-campo,Fluxo de Atividades - Pesquisa de avaliacao do programa caminhos do campo  Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
604,https://dados.es.gov.br/dataset?license_id=cc-zero&organization=apees-arquivo-publico-do-estado-do-espirito-santo,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
605,https://dados.es.gov.br/dataset/portal-da-transparencia-obras/resource/af1eb92b-02f6-479c-8c0d-152bb4581fa5,[Portal da Transparencia] Obras  Obras-2021.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
606,https://dados.es.gov.br/dataset/portal-da-transparencia-despesas-execucao-orcamentaria-e-financeira/resource/1a8cb467-c6d9-4ce2-8204-47735a96aa46,[Portal da Transparencia] Despesas - Execucao orcamentaria e financeira  RestosAPagar-2023.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
607,https://dados.es.gov.br/dataset/portal-da-transparencia-seguranca/resource/ed7a6d64-6884-4668-84cc-a8847e3988c0,[Portal da Transparencia] Alvaras concedidos pelo CBMES  UnidadesSeguranca.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
608,https://dados.es.gov.br/dataset/obras-publicas/resource/f5fb83a1-361d-4169-999b-b7d65d81689a,[TCEES] Obras Publicas  Geo Obras - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,0,0
609,https://dados.es.gov.br/dataset/observatorio-mulheres-lideranca-e-participacao-politica/resource/51f5ebad-cfdb-4e30-b1b0-577a0224dd5f,Observatorio MulherES  ES_SAUDE_NASCVIVOS_2016.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
610,https://dados.es.gov.br/dataset?tags=ambiental&tags=recursos+h%C3%ADdricos,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
611,https://dados.es.gov.br/dataset/portal-da-transparencia-contratos/resource/cdc1e21c-2aca-448b-b4e4-34a0a1aa7f5d,[Portal da Transparencia] Contratos  Contratos-2015.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
612,https://dados.es.gov.br/dataset/portal-da-transparencia-pessoal/resource/183ce684-4eeb-4a39-93e5-e02869b2e94f,[Portal da Transparencia] Pessoal  Remuneracoes-11_2019.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
613,https://dados.es.gov.br/dataset?tags=PROCEDIMENTOS&tags=PROCEDIMENTOS+INSTAURADOS+PELA+PCES+MAR%C3%87O+2023,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
614,https://dados.es.gov.br/dataset/portal-da-transparencia-transferencias-para-municipios/resource/4a623059-e635-497b-81e9-1bc912299dd7,[Portal da Transparencia] Transferencias para Municipios  TransfEstadoMunicipios-2015.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
615,https://dados.es.gov.br/dataset/creditos-alteracoes-orcamentarias/resource/00280115-08b9-44a9-bcb2-78a98454b0af,Creditos - Alteracoes Orcamentarias  creditos2023.CSV - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
616,https://dados.es.gov.br/dataset?tags=PROCEDIMENTOS&tags=PROCEDIMENTOS+INSTAURADOS+PELA+PCES+FEVEREIRO+2023,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
617,https://dados.es.gov.br/organization/secont,SECONT - Secretaria de Estado de Controle e Transparencia - Organizacoes - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
618,https://dados.es.gov.br/dataset?tags=cultura&_tags_limit=0,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
619,https://dados.es.gov.br/dataset/portal-da-transparencia-receitas/resource/0fea9fda-9e19-4268-9a1e-e1ace5dcce3d,[Portal da Transparencia] Receitas  Receitas-2023.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
620,https://dados.es.gov.br/dataset?tags=PARQUE+TEM%C3%81TICO,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
621,https://dados.es.gov.br/dataset/portal-da-transparencia-compras-publicas/resource/83589331-f599-46a8-b3d1-45dcdb22245d,[Portal da Transparencia] Compras Publicas  Compras-2017.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
622,https://dados.es.gov.br/dataset?res_format=CSV&tags=portal+da+transpar%C3%AAncia,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
623,https://dados.es.gov.br/dataset?_organization_limit=0&organization=sesa,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
624,https://dados.es.gov.br/dataset?res_format=CSV&tags=economia,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
625,https://dados.es.gov.br/dataset/portal-da-transparencia-patrimonio/resource/3496dac6-bf0a-4bd4-aa21-3ae7e190245e,[Portal da Transparencia] Patrimonio  MovimentacoesPatrimonios-2006.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
626,https://dados.es.gov.br/dataset/portal-da-transparencia-patrimonio/resource/44c2bdd0-cf88-4219-b0b4-afa98313c472,[Portal da Transparencia] Patrimonio  Patrimonios-2008.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
627,https://dados.es.gov.br/dataset?license_id=odc-odbl&_tags_limit=0,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
628,https://dados.es.gov.br/dataset/portal-da-transparencia-cartao-de-suprimento-de-fundos/resource/47b50935-9b7a-4c1e-88c4-ffe0b1c221f3,[Portal da Transparencia] Cartao de Suprimento de Fundos  Cartoes-2018.csv - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,0,0,1,1,1,0,1,0,0,1,0,1,1,0
629,https://dados.es.gov.br/dataset?tags=Arquivos+de+Dados+e+Resenhas+de+Conjuntura,Conjuntos de dados - DADOS ABERTOS,Plataforma online com o objetivo de facilitar o acesso aos dados gerados pelos orgaos do Governo do Estado do Espirito Santo,06/02/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0
